id,domain_id,org_id,created_at,updated_at,deleted_at,task_guid,alias_ref,purpose,description,task_state,rule_id,rule_root_id,inputs,outputs
ad20c127-f28a-4097-9b22-6573ac098a33,"","",2018-09-21 21:35:40.16637+00,2018-09-21 21:35:45.831368+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t1,Generate Odoo Employee Data,Fetch the list of active Employees from the Odoo,3,a842ea67-86d4-440e-b328-d42be569142c,a842ea67-86d4-440e-b328-d42be569142c,"{""BucketName"":""demo"",""InputFileType"":""Employees"",""OdooDBName"":""Testodoo""}","{""error"":""open Employees-1537565744.csv: no such file or directory""}"
482f664b-d5f5-4d42-a3b5-f0f24379d358,"","",2018-09-21 21:35:40.15506+00,2018-09-21 21:35:45.602343+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t1,Generate Odoo Employee Data,Fetch the list of active Employees from the Odoo,3,aaac0687-1288-4726-9940-27daf8a3bee4,aaac0687-1288-4726-9940-27daf8a3bee4,"{""BucketName"":""demo"",""InputFileType"":""Employees"",""OdooDBName"":""Testodoo""}","{""BucketName"":""demo"",""FileName"":""Employees-1537565744.csv"",""Hash"":""da39a3ee5e6b4b0d3255bfef95601890afd80709/da39a3ee5e6b4b0d3255bfef95601890afd80709/da39a3ee5e6b4b0d3255bfef95601890afd80709/da39a3ee5e6b4b0d3255bfef95601890afd80709/""}"
8b19ea05-cf08-40fd-b5b9-3e4d1b0cfbc9,"","",2018-09-21 21:35:40.181211+00,2018-09-21 21:35:50.117501+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t2,Generate Odoo Accounting Users Data,Fetch the list of Accounting users from the Odoo,3,4f68ba67-b41c-47db-8c92-7294f1b9f4e2,4f68ba67-b41c-47db-8c92-7294f1b9f4e2,"{""BucketName"":""demo"",""InputFileType"":""AccountUsers"",""OdooDBName"":""Testodoo""}","{""error"":""open AccountUsers-1537565748.csv: no such file or directory""}"
65f66014-75c6-4272-8982-1ee1ecbe7c8a,"","",2018-09-21 21:35:40.178421+00,2018-09-21 21:35:45.774581+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t1,Generate Odoo Employee Data,Fetch the list of active Employees from the Odoo,3,4f68ba67-b41c-47db-8c92-7294f1b9f4e2,4f68ba67-b41c-47db-8c92-7294f1b9f4e2,"{""BucketName"":""demo"",""InputFileType"":""Employees"",""OdooDBName"":""Testodoo""}","{""error"":""open Employees-1537565744.csv: no such file or directory""}"
91d48ddb-5232-4132-97ae-e154590e56c9,"","",2018-09-21 21:35:40.168526+00,2018-09-21 21:35:50.227702+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t2,Generate Odoo Accounting Users Data,Fetch the list of Accounting users from the Odoo,3,a842ea67-86d4-440e-b328-d42be569142c,a842ea67-86d4-440e-b328-d42be569142c,"{""BucketName"":""demo"",""InputFileType"":""AccountUsers"",""OdooDBName"":""Testodoo""}","{""error"":""open AccountUsers-1537565748.csv: no such file or directory""}"
07337b81-24ba-4810-97af-1d40078754f7,"","",2018-09-21 21:35:40.186704+00,2018-09-21 21:35:54.938237+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,4f68ba67-b41c-47db-8c92-7294f1b9f4e2,4f68ba67-b41c-47db-8c92-7294f1b9f4e2,"{""BucketName"":null,""ComparisonFile"":null,""ComparisonFileHash"":null,""OutFileType"":""Summary""}","{""error"":""Bucket name cannot be empty""}"
0e37030b-a9d6-4fbf-9f9a-ae2300ddbbc9,"","",2018-09-21 21:35:40.17101+00,2018-09-21 21:35:53.171181+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,a842ea67-86d4-440e-b328-d42be569142c,a842ea67-86d4-440e-b328-d42be569142c,"{""AccountingUsersFile"":null,""AccountingUsersHash"":null,""BucketName"":null,""EmployeeFile"":null,""EmployeeFileHash"":null,""OutFileType"":""Compare""}","{""error"":""Bucket name cannot be empty""}"
57235599-8755-48c3-839e-33aa71aad2c1,"","",2018-09-21 21:35:40.173391+00,2018-09-21 21:35:55.020427+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,a842ea67-86d4-440e-b328-d42be569142c,a842ea67-86d4-440e-b328-d42be569142c,"{""BucketName"":null,""ComparisonFile"":null,""ComparisonFileHash"":null,""OutFileType"":""Summary""}","{""error"":""Bucket name cannot be empty""}"
d91525d6-c070-479a-836e-f579a65dde0b,"","",2018-09-21 21:35:48.827599+00,2018-09-21 21:35:58.967152+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t2,Generate Odoo Accounting Users Data,Fetch the list of Accounting users from the Odoo,3,5b36af59-0d63-4f66-b7f8-6781faf4aebb,5b36af59-0d63-4f66-b7f8-6781faf4aebb,"{""BucketName"":""demo"",""InputFileType"":""AccountUsers"",""OdooDBName"":""Testodoo""}","{""error"":""open AccountUsers-1537565757.csv: no such file or directory""}"
03a74a77-f265-49ff-9268-0fb8db005572,"","",2018-09-21 21:35:48.818228+00,2018-09-21 21:36:00.592256+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,92984c11-9b83-4011-b82c-f8e1cf8163b8,92984c11-9b83-4011-b82c-f8e1cf8163b8,"{""AccountingUsersFile"":null,""AccountingUsersHash"":null,""BucketName"":null,""EmployeeFile"":null,""EmployeeFileHash"":null,""OutFileType"":""Compare""}","{""error"":""Bucket name cannot be empty""}"
a8fc1d04-b479-4606-964a-c3bdb5293932,"","",2018-09-21 21:35:48.832612+00,2018-09-21 21:36:02.331759+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,5b36af59-0d63-4f66-b7f8-6781faf4aebb,5b36af59-0d63-4f66-b7f8-6781faf4aebb,"{""BucketName"":null,""ComparisonFile"":null,""ComparisonFileHash"":null,""OutFileType"":""Summary""}","{""error"":""Bucket name cannot be empty""}"
3f20edec-04f4-4ef2-8599-88352f573862,"","",2018-09-21 21:42:16.513281+00,2018-09-21 21:42:26.151839+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t2,Generate Odoo Accounting Users Data,Fetch the list of Accounting users from the Odoo,3,2eda20b0-9780-4454-a716-a6d0cc2a492c,2eda20b0-9780-4454-a716-a6d0cc2a492c,"{""BucketName"":""demo"",""InputFileType"":""AccountUsers"",""OdooDBName"":""Testodoo""}","{""error"":""open AccountUsers-1537566144.csv: no such file or directory""}"
e39c4cca-ccf5-4367-8eb1-6456758029fa,"","",2018-09-21 21:35:31.545592+00,2018-09-21 21:35:45.923249+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,19bf36d4-a1d7-40ac-8984-495c695e341f,19bf36d4-a1d7-40ac-8984-495c695e341f,"{""BucketName"":""demo"",""ComparisonFile"":""Compare-1537565744.csv"",""ComparisonFileHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/37d90f0a92c65b6afae0f37a2987229615e7c5e7/9081d28c5c475b8a77c314d5723df91423bc57d3/"",""OutFileType"":""Summary""}","{""BucketName"":""demo"",""ComplianceStatus_"":""Passed"",""FileName"":""http://cnminio:9000/demo/a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/37d90f0a92c65b6afae0f37a2987229615e7c5e7/cd5f1c27102af65d8845a294497eaa26b600488e//Summary-1537565745.csv"",""Hash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/37d90f0a92c65b6afae0f37a2987229615e7c5e7/cd5f1c27102af65d8845a294497eaa26b600488e/""}"
733551a3-2c49-42d6-830a-3cd8c337885f,"","",2018-09-21 21:35:40.159972+00,2018-09-21 21:35:53.170401+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,aaac0687-1288-4726-9940-27daf8a3bee4,aaac0687-1288-4726-9940-27daf8a3bee4,"{""AccountingUsersFile"":""AccountUsers-1537565748.csv"",""AccountingUsersHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/0559ccc6a6843d044f4cb86fa741c50df909208f/ae293ca7f4efdd298914b4506cf8fce6634f81e1/"",""BucketName"":""demo"",""EmployeeFile"":""Employees-1537565744.csv"",""EmployeeFileHash"":""da39a3ee5e6b4b0d3255bfef95601890afd80709/da39a3ee5e6b4b0d3255bfef95601890afd80709/da39a3ee5e6b4b0d3255bfef95601890afd80709/da39a3ee5e6b4b0d3255bfef95601890afd80709/"",""OutFileType"":""Compare""}","{""BucketName"":""demo"",""ComparisonFile"":""Compare-1537565753.csv"",""Hash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/f3a4481f53e9ad8f5644e793ccc0a4df95c3febf/b9b2063fdc3f4dbbe0191e876d2a6cda96e4cc28/""}"
e7b5f65a-5489-44de-9528-9a38b0ac91c9,"","",2018-09-21 21:35:48.799231+00,2018-09-21 21:35:58.269305+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t2,Generate Odoo Accounting Users Data,Fetch the list of Accounting users from the Odoo,3,53e54cfc-71da-4378-a0b3-01bd131e9eb8,53e54cfc-71da-4378-a0b3-01bd131e9eb8,"{""BucketName"":""demo"",""InputFileType"":""AccountUsers"",""OdooDBName"":""Testodoo""}","{""BucketName"":""demo"",""FileName"":""AccountUsers-1537565757.csv"",""Hash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/2f26b5d485e4350634b60ea82912a10d4dd3b539/d9caa7767fe2017c3285119f5043ccbf98761f2d/""}"
49bd8e37-0bfb-4989-be94-0ecf661ed835,"","",2018-09-21 21:42:16.50152+00,2018-09-21 21:42:25.567964+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t2,Generate Odoo Accounting Users Data,Fetch the list of Accounting users from the Odoo,3,7894c705-c058-4c32-bb0b-efabb64240c5,7894c705-c058-4c32-bb0b-efabb64240c5,"{""BucketName"":""demo"",""InputFileType"":""AccountUsers"",""OdooDBName"":""Testodoo""}","{""BucketName"":""demo"",""FileName"":""AccountUsers-1537566144.csv"",""Hash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/22881b73ac8d4d554ec248afcfe539a9e223d68f/edb21f3afd5445eb656a7eedf4d820e32e0cc4ce/""}"
7cd32680-fc1a-49b2-b073-a191ab733650,"","",2018-09-21 21:35:48.797226+00,2018-09-21 21:35:54.502858+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t1,Generate Odoo Employee Data,Fetch the list of active Employees from the Odoo,3,53e54cfc-71da-4378-a0b3-01bd131e9eb8,53e54cfc-71da-4378-a0b3-01bd131e9eb8,"{""BucketName"":""demo"",""InputFileType"":""Employees"",""OdooDBName"":""Testodoo""}","{""BucketName"":""demo"",""FileName"":""Employees-1537565753.csv"",""Hash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/2f26b5d485e4350634b60ea82912a10d4dd3b539/94f5bbda0d01331a3995b574b4513c68d27a1ead/""}"
c3a390a4-cb7b-4aee-86fa-594bae1658e4,"","",2018-09-21 21:35:40.183593+00,2018-09-21 21:35:53.139122+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,4f68ba67-b41c-47db-8c92-7294f1b9f4e2,4f68ba67-b41c-47db-8c92-7294f1b9f4e2,"{""AccountingUsersFile"":null,""AccountingUsersHash"":null,""BucketName"":null,""EmployeeFile"":null,""EmployeeFileHash"":null,""OutFileType"":""Compare""}","{""error"":""Bucket name cannot be empty""}"
ecec4034-d2bb-4c14-a0cf-ef26f2c30dfa,"","",2018-09-21 21:35:48.815503+00,2018-09-21 21:35:58.879056+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t2,Generate Odoo Accounting Users Data,Fetch the list of Accounting users from the Odoo,3,92984c11-9b83-4011-b82c-f8e1cf8163b8,92984c11-9b83-4011-b82c-f8e1cf8163b8,"{""BucketName"":""demo"",""InputFileType"":""AccountUsers"",""OdooDBName"":""Testodoo""}","{""error"":""open AccountUsers-1537565757.csv: no such file or directory""}"
d40c2648-5ac9-4dd2-8918-afbcf4deac94,"","",2018-09-21 21:35:48.825565+00,2018-09-21 21:35:54.812158+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t1,Generate Odoo Employee Data,Fetch the list of active Employees from the Odoo,3,5b36af59-0d63-4f66-b7f8-6781faf4aebb,5b36af59-0d63-4f66-b7f8-6781faf4aebb,"{""BucketName"":""demo"",""InputFileType"":""Employees"",""OdooDBName"":""Testodoo""}","{""error"":""open Employees-1537565753.csv: no such file or directory""}"
2bcb34c7-cf34-4756-8f53-c45a75cd3210,"","",2018-09-21 21:35:48.830177+00,2018-09-21 21:36:00.65217+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,5b36af59-0d63-4f66-b7f8-6781faf4aebb,5b36af59-0d63-4f66-b7f8-6781faf4aebb,"{""AccountingUsersFile"":null,""AccountingUsersHash"":null,""BucketName"":null,""EmployeeFile"":null,""EmployeeFileHash"":null,""OutFileType"":""Compare""}","{""error"":""Bucket name cannot be empty""}"
68786eba-c7cc-4b6d-af6e-ed836ad89cbd,"","",2018-09-21 21:35:48.809079+00,2018-09-21 21:35:54.851395+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t1,Generate Odoo Employee Data,Fetch the list of active Employees from the Odoo,3,92984c11-9b83-4011-b82c-f8e1cf8163b8,92984c11-9b83-4011-b82c-f8e1cf8163b8,"{""BucketName"":""demo"",""InputFileType"":""Employees"",""OdooDBName"":""Testodoo""}","{""error"":""open Employees-1537565753.csv: no such file or directory""}"
6e5960a8-c8f8-40cb-aae4-d28341f405dd,"","",2018-09-21 21:35:48.821067+00,2018-09-21 21:36:02.286657+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,92984c11-9b83-4011-b82c-f8e1cf8163b8,92984c11-9b83-4011-b82c-f8e1cf8163b8,"{""BucketName"":null,""ComparisonFile"":null,""ComparisonFileHash"":null,""OutFileType"":""Summary""}","{""error"":""Bucket name cannot be empty""}"
b2f5f04a-b617-48e2-b98e-402304ad66b2,"","",2018-09-21 21:42:24.203507+00,2018-09-21 21:42:29.030014+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t1,Generate Odoo Employee Data,Fetch the list of active Employees from the Odoo,3,debf22fd-68a2-4fdc-ab4c-0cb276dbdaf9,debf22fd-68a2-4fdc-ab4c-0cb276dbdaf9,"{""BucketName"":""demo"",""InputFileType"":""Employees"",""OdooDBName"":""Testodoo""}","{""BucketName"":""demo"",""FileName"":""Employees-1537566147.csv"",""Hash"":""da39a3ee5e6b4b0d3255bfef95601890afd80709/da39a3ee5e6b4b0d3255bfef95601890afd80709/da39a3ee5e6b4b0d3255bfef95601890afd80709/da39a3ee5e6b4b0d3255bfef95601890afd80709/""}"
4790bd14-9d7a-4086-9511-d221c42faf28,"","",2018-09-21 21:35:40.162155+00,2018-09-21 21:35:55.057259+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,aaac0687-1288-4726-9940-27daf8a3bee4,aaac0687-1288-4726-9940-27daf8a3bee4,"{""BucketName"":""demo"",""ComparisonFile"":""Compare-1537565753.csv"",""ComparisonFileHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/f3a4481f53e9ad8f5644e793ccc0a4df95c3febf/b9b2063fdc3f4dbbe0191e876d2a6cda96e4cc28/"",""OutFileType"":""Summary""}","{""BucketName"":""demo"",""ComplianceStatus_"":""Passed"",""FileName"":""http://cnminio:9000/demo/a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/f3a4481f53e9ad8f5644e793ccc0a4df95c3febf/a5724149de35bb50e142247c49101165dcca7d16//Summary-1537565755.csv"",""Hash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/f3a4481f53e9ad8f5644e793ccc0a4df95c3febf/a5724149de35bb50e142247c49101165dcca7d16/""}"
70ac55b2-1571-4aa7-9974-68cd610bf864,"","",2018-09-21 21:35:48.804089+00,2018-09-21 21:36:01.529148+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,53e54cfc-71da-4378-a0b3-01bd131e9eb8,53e54cfc-71da-4378-a0b3-01bd131e9eb8,"{""BucketName"":""demo"",""ComparisonFile"":""Compare-1537565759.csv"",""ComparisonFileHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/5831e900a025978c7e1f35ee88ff97404e3e2167/6746560820b309e43a1bd004c2097da6d60c4cd7/"",""OutFileType"":""Summary""}","{""BucketName"":""demo"",""ComplianceStatus_"":""Passed"",""FileName"":""http://cnminio:9000/demo/a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/5831e900a025978c7e1f35ee88ff97404e3e2167/a7c9a1472af22baf19cf7594c2095c5b33d45e1a//Summary-1537565761.csv"",""Hash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/5831e900a025978c7e1f35ee88ff97404e3e2167/a7c9a1472af22baf19cf7594c2095c5b33d45e1a/""}"
43293db2-c0e2-417f-9c8b-7834b1acd006,"","",2018-09-21 21:35:48.801712+00,2018-09-21 21:35:59.915837+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,53e54cfc-71da-4378-a0b3-01bd131e9eb8,53e54cfc-71da-4378-a0b3-01bd131e9eb8,"{""AccountingUsersFile"":""AccountUsers-1537565757.csv"",""AccountingUsersHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/2f26b5d485e4350634b60ea82912a10d4dd3b539/d9caa7767fe2017c3285119f5043ccbf98761f2d/"",""BucketName"":""demo"",""EmployeeFile"":""Employees-1537565753.csv"",""EmployeeFileHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/2f26b5d485e4350634b60ea82912a10d4dd3b539/94f5bbda0d01331a3995b574b4513c68d27a1ead/"",""OutFileType"":""Compare""}","{""BucketName"":""demo"",""ComparisonFile"":""Compare-1537565759.csv"",""Hash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/5831e900a025978c7e1f35ee88ff97404e3e2167/6746560820b309e43a1bd004c2097da6d60c4cd7/""}"
8b3c730f-b9d8-4a64-afc4-5c97837be9d7,"","",2018-09-21 21:42:16.510692+00,2018-09-21 21:42:21.649251+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t1,Generate Odoo Employee Data,Fetch the list of active Employees from the Odoo,3,2eda20b0-9780-4454-a716-a6d0cc2a492c,2eda20b0-9780-4454-a716-a6d0cc2a492c,"{""BucketName"":""demo"",""InputFileType"":""Employees"",""OdooDBName"":""Testodoo""}","{""error"":""open Employees-1537566140.csv: no such file or directory""}"
e44911e9-b570-49ac-b845-0f873a706991,"","",2018-09-21 21:42:16.525269+00,2018-09-21 21:42:26.11642+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t2,Generate Odoo Accounting Users Data,Fetch the list of Accounting users from the Odoo,3,d4e587b0-17b1-49c2-a415-04d8006840ab,d4e587b0-17b1-49c2-a415-04d8006840ab,"{""BucketName"":""demo"",""InputFileType"":""AccountUsers"",""OdooDBName"":""Testodoo""}","{""error"":""open AccountUsers-1537566144.csv: no such file or directory""}"
90b9e8cd-c8b6-4e83-8a82-fb3dfe13c4cd,"","",2018-09-21 21:42:16.498967+00,2018-09-21 21:42:21.315109+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t1,Generate Odoo Employee Data,Fetch the list of active Employees from the Odoo,3,7894c705-c058-4c32-bb0b-efabb64240c5,7894c705-c058-4c32-bb0b-efabb64240c5,"{""BucketName"":""demo"",""InputFileType"":""Employees"",""OdooDBName"":""Testodoo""}","{""error"":""open Employees-1537566139.csv: no such file or directory""}"
e6a957ab-ccf0-492a-91d7-e686c2f95ee6,"","",2018-09-21 21:42:16.522846+00,2018-09-21 21:42:21.590232+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t1,Generate Odoo Employee Data,Fetch the list of active Employees from the Odoo,3,d4e587b0-17b1-49c2-a415-04d8006840ab,d4e587b0-17b1-49c2-a415-04d8006840ab,"{""BucketName"":""demo"",""InputFileType"":""Employees"",""OdooDBName"":""Testodoo""}","{""BucketName"":""demo"",""FileName"":""Employees-1537566140.csv"",""Hash"":""da39a3ee5e6b4b0d3255bfef95601890afd80709/da39a3ee5e6b4b0d3255bfef95601890afd80709/da39a3ee5e6b4b0d3255bfef95601890afd80709/da39a3ee5e6b4b0d3255bfef95601890afd80709/""}"
2158d8fe-b5ab-41a4-a310-c02dc76b0db0,"","",2018-09-21 21:42:24.181803+00,2018-09-21 21:42:29.234988+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t1,Generate Odoo Employee Data,Fetch the list of active Employees from the Odoo,3,b58247f8-127f-4dd7-8370-2962b9bcb118,b58247f8-127f-4dd7-8370-2962b9bcb118,"{""BucketName"":""demo"",""InputFileType"":""Employees"",""OdooDBName"":""Testodoo""}","{""error"":""open Employees-1537566147.csv: no such file or directory""}"
6909efd5-fe9f-40a4-89eb-f17c404e00f9,"","",2018-09-21 21:42:16.505893+00,2018-09-21 21:42:29.698829+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,7894c705-c058-4c32-bb0b-efabb64240c5,7894c705-c058-4c32-bb0b-efabb64240c5,"{""BucketName"":null,""ComparisonFile"":null,""ComparisonFileHash"":null,""OutFileType"":""Summary""}","{""error"":""Bucket name cannot be empty""}"
02ecc8c2-eafa-486d-86e2-f4e5cc0c2c7e,"","",2018-09-21 21:42:16.527548+00,2018-09-21 21:42:28.237249+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,d4e587b0-17b1-49c2-a415-04d8006840ab,d4e587b0-17b1-49c2-a415-04d8006840ab,"{""AccountingUsersFile"":null,""AccountingUsersHash"":null,""BucketName"":""demo"",""EmployeeFile"":""Employees-1537566140.csv"",""EmployeeFileHash"":""da39a3ee5e6b4b0d3255bfef95601890afd80709/da39a3ee5e6b4b0d3255bfef95601890afd80709/da39a3ee5e6b4b0d3255bfef95601890afd80709/da39a3ee5e6b4b0d3255bfef95601890afd80709/"",""OutFileType"":""Compare""}","{""error"":""The specified key does not exist.""}"
99c9f74b-ae0a-4481-8211-60e3bef78f31,"","",2018-09-21 21:42:16.529843+00,2018-09-21 21:42:30.007684+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,d4e587b0-17b1-49c2-a415-04d8006840ab,d4e587b0-17b1-49c2-a415-04d8006840ab,"{""BucketName"":null,""ComparisonFile"":null,""ComparisonFileHash"":null,""OutFileType"":""Summary""}","{""error"":""Bucket name cannot be empty""}"
34165215-de85-410a-93ef-bc94b1f064dc,"","",2018-09-21 21:42:16.517821+00,2018-09-21 21:42:30.028028+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,2eda20b0-9780-4454-a716-a6d0cc2a492c,2eda20b0-9780-4454-a716-a6d0cc2a492c,"{""BucketName"":null,""ComparisonFile"":null,""ComparisonFileHash"":null,""OutFileType"":""Summary""}","{""error"":""Bucket name cannot be empty""}"
77e688e4-26dd-4ba6-a19f-fab1920aebfd,"","",2018-09-21 21:42:24.184061+00,2018-09-21 21:42:33.612762+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t2,Generate Odoo Accounting Users Data,Fetch the list of Accounting users from the Odoo,3,b58247f8-127f-4dd7-8370-2962b9bcb118,b58247f8-127f-4dd7-8370-2962b9bcb118,"{""BucketName"":""demo"",""InputFileType"":""AccountUsers"",""OdooDBName"":""Testodoo""}","{""error"":""open AccountUsers-1537566152.csv: no such file or directory""}"
1cc1afad-2264-455b-8c64-ba93edb01301,"","",2018-09-21 21:42:24.194824+00,2018-09-21 21:42:33.624435+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t2,Generate Odoo Accounting Users Data,Fetch the list of Accounting users from the Odoo,3,20eac3de-4d33-433a-a253-e19af73d9d85,20eac3de-4d33-433a-a253-e19af73d9d85,"{""BucketName"":""demo"",""InputFileType"":""AccountUsers"",""OdooDBName"":""Testodoo""}","{""error"":""open AccountUsers-1537566152.csv: no such file or directory""}"
0f7c504d-0ca0-4ac6-b765-e6c2b575335f,"","",2018-09-21 21:42:24.18654+00,2018-09-21 21:42:35.859528+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,b58247f8-127f-4dd7-8370-2962b9bcb118,b58247f8-127f-4dd7-8370-2962b9bcb118,"{""AccountingUsersFile"":null,""AccountingUsersHash"":null,""BucketName"":null,""EmployeeFile"":null,""EmployeeFileHash"":null,""OutFileType"":""Compare""}","{""error"":""Bucket name cannot be empty""}"
72257896-6eec-4bfe-946d-f8f04a2072dc,"","",2018-09-21 21:42:24.18866+00,2018-09-21 21:42:37.717238+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,b58247f8-127f-4dd7-8370-2962b9bcb118,b58247f8-127f-4dd7-8370-2962b9bcb118,"{""BucketName"":null,""ComparisonFile"":null,""ComparisonFileHash"":null,""OutFileType"":""Summary""}","{""error"":""Bucket name cannot be empty""}"
9311c7ec-7701-478c-8331-ace02c4f1c89,"","",2018-09-21 21:42:16.503823+00,2018-09-21 21:42:27.928177+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,7894c705-c058-4c32-bb0b-efabb64240c5,7894c705-c058-4c32-bb0b-efabb64240c5,"{""AccountingUsersFile"":""AccountUsers-1537566144.csv"",""AccountingUsersHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/22881b73ac8d4d554ec248afcfe539a9e223d68f/edb21f3afd5445eb656a7eedf4d820e32e0cc4ce/"",""BucketName"":null,""EmployeeFile"":null,""EmployeeFileHash"":null,""OutFileType"":""Compare""}","{""error"":""Bucket name cannot be empty""}"
